activity,fall_binary,distance_m,person_binary,floor,max,min,mean,std,median,peak,p2p,energy,rms,crest,shape,impulse,margin,PC1,PC2,PC3,PC4,PC5
S,0,0,0,H,624.0,-350.0,-0.904,44.21693180350975,-1.0,624.0,974.0,5.616,31.266092321524862,19.95772268510871,-690.2654867256637,-6.212389380530973,-690.2654868020205,279.3124295218611,-7155.44979030456,208.2056362487061,-43.81427910742053,-24.374700616780252
S,0,0,0,H,1075.0,-1551.0,-1.016,104.88076894927298,0.0,1551.0,2626.0,13.959,74.16190294009041,20.913702838139567,-1526.5748031496062,-13.739173228346456,-1526.5748032998597,-882.5544846720484,-4919.038937420872,-323.9608575432137,-104.00187860739238,-44.75586102688404
S,0,0,0,H,18.0,-20.0,-0.334,5.957636348563367,0.0,20.0,38.0,0.18,4.212685061912619,4.747565912491858,-59.88023952095808,-0.5389221556886227,-59.8802395388863,1158.240868566858,-8459.786477793485,19.084290062566257,-110.2540507389418,-14.571428746626196
S,0,0,0,H,115.0,-100.0,0.072,27.41696913214124,0.0,115.0,215.0,1.035,19.386724792919324,5.931894181631021,1597.2222222222224,14.375,1597.2222200038582,3503.9562106286085,-8244.663914193401,29.151065891872094,-117.31781167691412,1.0520250480884776
S,0,0,0,H,81.0,-72.0,-0.668,21.796236552572815,-1.0,81.0,153.0,0.729,15.412266670670336,5.255554016213828,-121.25748502994011,-1.091317365269461,-121.25748504809243,1072.921090123795,-8304.84016940226,27.0172691448766,-115.59175000475524,-2.2894169236520767
S,0,0,0,H,67.0,-75.0,0.11,22.584464041284313,0.0,75.0,142.0,0.6749999999999999,15.969627673055877,4.69641506586536,681.8181818181819,6.136363636363636,681.8181811983471,2208.4613241297175,-8330.411384028152,14.095227128072356,-116.04127768248989,-0.4234189794617329
S,0,0,0,H,37.0,-47.0,-0.752,12.57898874774247,-1.0,47.0,84.0,0.423,8.894688243997978,5.284052539077466,-62.5,-0.5625,-62.50000000831117,1155.1305106365176,-8396.9967721835,13.33989029584882,-110.58470684770074,-9.168415587676373
S,0,0,0,H,34.0,-27.0,-0.33,8.546296177685011,0.0,34.0,61.0,0.306,6.0431439812697425,5.626210480071362,-103.03030303030305,-0.9272727272727272,-103.03030306152434,1097.525973347915,-8427.629156358367,25.400062950541884,-109.37623422585683,-12.841914769949138
S,0,0,0,H,26.0,-33.0,-0.498,8.28802622809044,0.0,33.0,59.0,0.297,5.860519548534713,5.630900080906801,-66.26506024096386,-0.5963855421686747,-66.2650602542701,1149.4846132969165,-8430.802548611044,15.469680119721058,-109.81450159528903,-12.93658630516995
S,0,0,0,H,42.0,-36.0,-0.24,8.543792646452227,0.0,42.0,78.0,0.3779999999999999,6.041373717358128,6.952061230598139,-175.0,-1.5749999999999995,-175.0000000729167,995.9599960792367,-8404.440047337626,24.816454990593495,-111.06103898906667,-13.923215959966715
S,0,0,0,H,39.0,-52.0,-0.182,8.996151259007926,0.0,52.0,91.0,0.4679999999999999,6.3612395598244005,8.174507422801012,-285.7142857142857,-2.571428571428571,-285.7142858712716,839.5571712722133,-8384.298550208314,11.35947520136402,-109.64424587350096,-14.000056601936599
S,0,0,0,H,27.0,-28.0,-0.284,7.654313884476137,-1.0,28.0,55.0,0.252,5.41241725304342,5.173289251536457,-98.59154929577466,-0.8873239436619719,-98.59154933049,1103.7100289838531,-8436.952031669689,19.89723952742833,-111.950464147464,-13.571416847537382
S,0,0,0,H,20.0,-24.0,-0.536,7.697740865270648,0.0,24.0,44.0,0.2159999999999999,5.443124765649677,4.409232018978978,-44.776119402985074,-0.4029850746268656,-44.776119411338826,1179.679998501485,-8451.554928309866,17.627552557991326,-109.95588258501627,-12.770188033559398
S,0,0,0,H,37.0,-34.0,-0.452,10.319529125048556,-1.0,37.0,71.0,0.3329999999999999,7.297009022973914,5.070570679508432,-81.85840707964601,-0.736725663716814,-81.85840709775628,1127.5831330372682,-8415.487305370827,22.692014365649943,-112.15202075704715,-11.296301065834518
S,0,0,0,H,23.0,-24.0,0.096,5.934747379030198,0.0,24.0,47.0,0.2159999999999999,4.196500116341342,5.719051432059545,250.0,2.2499999999999996,249.99999973958333,1596.5785681998393,-8452.313477828804,19.452948383318038,-111.29494461995496,-15.136866020035999
S,0,0,0,H,21.0,-16.0,-0.088,5.250084072234564,0.0,21.0,37.0,0.1889999999999999,3.712370049276544,5.656763663442554,-238.63636363636363,-2.1477272727272725,-238.63636390754132,905.4455257820009,-8458.073761433054,24.145757342816346,-108.49151949793136,-15.427653884752559
S,0,0,0,H,19.0,-18.0,-0.332,5.096835436123659,0.0,19.0,37.0,0.1709999999999999,3.6040068994749337,5.271909996278892,-57.2289156626506,-0.5150602409638554,-57.228915679888225,1161.977166989067,-8461.397277448548,21.212922220869917,-110.45891881598635,-15.599011565132436
S,0,0,0,H,12.0,-13.0,-0.408,4.333947646708347,0.0,13.0,25.0,0.1169999999999999,3.064563770294951,4.242039316006403,-31.862745098039216,-0.2867647058823529,-31.862745105848713,1197.696446273342,-8477.61908233241,19.753704100493326,-109.66030101278308,-15.763217614638087
S,0,0,0,H,14.0,-17.0,-0.128,5.121334996296237,0.0,17.0,31.0,0.153,3.621330704609051,4.6944069422776655,-132.8125,-1.1953125,-132.81250010375976,1055.0144768153782,-8467.86995895105,18.422953066646034,-109.30635809546453,-15.157493545828036
S,0,0,0,H,19.0,-18.0,-0.294,5.431995687986932,0.0,19.0,37.0,0.1709999999999999,3.841000986351645,4.946627211894327,-64.62585034013605,-0.5816326530612245,-64.62585036211765,1151.5167221206234,-8461.27921618592,21.226765168950422,-110.47809197357175,-15.186672429791937
S,0,0,0,H,20.0,-13.0,-0.464,4.8177926742964985,0.0,20.0,33.0,0.18,3.4066938703459257,5.87079460649311,-43.103448275862064,-0.3879310344827585,-43.1034482851516,1181.9183142386341,-8465.58715953747,25.259581844856797,-107.2014258381771,-15.670470867257956
S,0,0,0,H,14.0,-18.0,-0.378,5.049565548089152,0.0,18.0,32.0,0.1619999999999999,3.570582041099805,5.041194906826918,-47.61904761904762,-0.4285714285714285,-47.61904763164525,1175.5071089195733,-8467.493646498047,17.58670718015213,-108.96426849943943,-15.278432244259557
S,0,0,0,H,20.0,-18.0,-0.344,5.8475680504127885,0.0,20.0,38.0,0.18,4.134855021896682,4.836928959803259,-58.139534883720934,-0.5232558139534884,-58.13953490062196,1160.70494172149,-8459.809264338071,21.903786504938804,-110.07843018995497,-14.732829462274662
S,0,0,0,H,37.0,-46.0,-0.262,12.430703954386622,0.0,46.0,83.0,0.414,8.789835061069212,5.233317767672022,-175.57251908396947,-1.580152671755725,-175.5725191509819,995.2118576128319,-8397.00800297109,14.206849157584585,-110.91351406087243,-9.326918764040972
S,0,0,0,H,39.0,-35.0,-0.084,9.827823575566716,0.0,39.0,74.0,0.351,6.949320694588246,5.612059324067615,-464.2857142857143,-4.178571428571428,-464.2857148384353,586.8035131807387,-8406.169530038425,23.822324817137854,-111.83731180659419,-12.146777927705081
S,0,0,0,H,21.0,-26.0,-0.358,7.791742970416443,0.0,26.0,47.0,0.2339999999999999,5.509594291644079,4.719040753950237,-72.62569832402235,-0.6536312849162011,-72.62569834430886,1140.335074921679,-8447.002403253851,16.93091341392826,-109.7623919970026,-12.831338853736018
S,0,0,0,H,13.0,-14.0,-0.234,4.870594355800687,0.0,14.0,27.0,0.126,3.4440302973955896,4.065004889935765,-59.82905982905982,-0.5384615384615384,-59.8290598546278,1158.1725771244153,-8474.5730075251,19.796419498462786,-109.83063657879845,-15.233514436295184
S,0,0,0,H,34.0,-33.0,-0.062,8.31145695009404,0.0,34.0,67.0,0.306,5.877087570951556,5.7851783880251215,-548.3870967741935,-4.935483870967742,-548.3870976586888,467.77241355515673,-8414.99815940559,21.862128752392973,-112.73988255515503,-13.599329445230502
S,0,0,0,H,29.0,-24.0,-0.092,7.431688636641336,0.0,29.0,53.0,0.2609999999999999,5.254997430636097,5.518556456551809,-315.2173913043478,-2.83695652173913,-315.2173916469754,797.3491795827915,-8435.808374566117,24.27709495454986,-109.73668675283415,-13.75511218689764
S,0,0,0,H,47.0,-43.0,-0.116,9.780483613781012,0.0,47.0,90.0,0.423,6.915846286588463,6.795986789229921,-405.17241379310343,-3.6465517241379306,-405.17241414239,670.602104147309,-8385.858772447342,23.759071156488332,-112.95774728254236,-13.193628683490996
S,0,0,0,H,57.0,-41.0,-0.404,10.92224220338933,-1.0,57.0,98.0,0.513,7.723191527778493,7.380368568484219,-141.08910891089107,-1.2698019801980198,-141.08910894581413,1044.195725183333,-8376.222694667074,31.6037619856875,-107.66567810224184,-12.196834409765211
S,0,0,0,H,18.0,-19.0,-0.416,5.714565295193157,-0.5,19.0,37.0,0.1709999999999999,4.040807871764386,4.702030040271081,-45.67307692307693,-0.4110576923076923,-45.673076934056034,1178.3181834227462,-8461.523564471094,19.79632702145701,-110.57921014354936,-14.821020913272385
S,0,0,0,H,97.0,-69.0,-0.102,12.102252891511572,0.0,97.0,166.0,0.8729999999999999,8.557585087222336,11.334973478070872,-950.9803921568628,-8.558823529411764,-950.9803930891964,-100.24362191966179,-8272.89400174352,40.76343615021717,-106.57635098946803,-15.057330553971589
S,0,0,0,H,16.0,-18.0,-0.444,5.648244801589017,0.0,18.0,34.0,0.1619999999999999,3.993912201005259,4.506859213246961,-40.54054054054054,-0.3648648648648648,-40.54054054967129,1185.5400220400973,-8465.342743416895,19.054373766636182,-109.95647627130035,-14.696918040282432
S,0,0,0,H,16.0,-17.0,-0.058,5.339255688071626,0.0,17.0,33.0,0.153,3.775423903524292,4.502805627768261,-293.10344827586204,-2.6379310344827585,-293.1034487812128,828.3571953268328,-8463.47693634237,20.08526230218284,-110.27502625224024,-15.072687423298799
S,0,0,0,H,18.0,-19.0,-0.394,5.538240534360427,0.0,19.0,37.0,0.1709999999999999,3.9161274376884663,4.851731794309263,-48.223350253807105,-0.4340101522842639,-48.22335026604654,1174.7115770608732,-8461.498575799844,19.7968499499977,-110.56905879307456,-15.039394054020239
S,0,0,0,H,23.0,-30.0,-0.29,7.825367259463991,0.0,30.0,53.0,0.2699999999999999,5.533370254442176,5.421650571081173,-103.44827586206895,-0.9310344827586208,-103.4482758977408,1096.8250562065984,-8438.241992622943,15.504878585555844,-109.36705543191556,-13.137679249599307
S,0,0,0,H,33.0,-31.0,-0.256,10.475205193584294,0.0,33.0,64.0,0.297,7.407088626703995,4.455191730935766,-128.90625,-1.16015625,-128.906250050354,1060.9582299925187,-8424.29523594473,22.06910124061134,-112.16241448211107,-10.68218394994255
S,0,0,0,H,40.0,-42.0,-0.288,13.740110526285772,0.0,42.0,82.0,0.3779999999999999,9.71572532738933,4.322888779245227,-145.83333333333334,-1.3125,-145.83333338396992,1037.2463394969714,-8400.145453605923,19.32266229174737,-113.77794552525715,-7.773149078430185
S,0,0,0,H,40.0,-38.0,-0.556,9.761631159072316,0.0,40.0,78.0,0.36,6.902515588021932,5.7949887240258855,-71.94244604316546,-0.6474820143884892,-71.94244605610476,1141.6915489615453,-8406.630424977779,21.9969506434154,-113.10515178392865,-12.420963778742834
S,0,0,0,H,53.0,-56.0,-0.442,13.698391433146869,0.0,56.0,109.0,0.504,9.68622547372586,5.781405786175582,-126.69683257918552,-1.1402714932126696,-126.69683260784996,1064.6508990371224,-8364.566842508424,18.579268696175607,-115.2627219399572,-9.480443527697728
S,0,0,0,H,28.0,-25.0,-0.198,9.53838338058552,0.0,28.0,53.0,0.252,6.744655569969086,4.151435119188501,-141.4141414141414,-1.2727272727272727,-141.4141414855627,1043.1332978629414,-8438.475785178562,22.743323410790044,-110.8444380851097,-11.144730276193002
S,0,0,0,H,58.0,-55.0,-0.066,13.454951335135393,0.0,58.0,113.0,0.5219999999999999,9.514087329609229,6.096223209923199,-878.7878787878788,-7.909090909090907,-878.7878801193755,1.1150508034918403,-8349.124458034792,23.711590235149387,-115.26817738997423,-10.186919173276355
SFB,1,3,AD,H,1118.0,-1020.0,-5.89,118.12646453376354,0.0,1118.0,2138.0,10.062,83.52802410941639,13.38472939974602,-189.81324278438032,-1.7083191850594228,-189.81324278760297,1001.2957734175809,-5660.265740490085,89.8787846366632,-216.58990842793787,-6.229966848610763
SFB,1,3,AD,H,4017.0,-6407.0,9.096,454.9839817304149,0.0,6407.0,10424.0,57.663,321.7222588128326,19.914692951746872,704.3755496921724,6.339379947229551,704.3755496844286,2373.660303354577,5765.777633738973,-1720.9440176607438,110.26361332450693,-61.892423601312125
SFB,1,3,AD,H,1785.0,-2349.0,-10.082,169.65375347494165,0.0,2349.0,4134.0,21.141,119.96331953588204,19.58098533024834,-232.98948621305297,-2.0969053759174763,-232.98948621536388,965.9858649426724,-2924.5050231657306,-388.33869913696856,-177.69509039151063,-56.443779455361835
SFB,1,3,AD,H,758.0,-574.0,2.422,63.311013930989446,0.0,758.0,1332.0,6.821999999999999,44.76764727439861,16.9318703606182,312.9644921552436,2.816680429397192,312.96449214232183,1702.3455829795732,-6715.0055840674095,146.42799956936972,-114.45438839471505,-23.29389957920731
SFB,1,3,AD,H,1694.0,-1902.0,-6.31,194.63552572886456,0.0,1902.0,3596.0,17.118,137.62810010268888,13.819852185570062,-301.42630744849447,-2.71283676703645,-301.4263074532714,861.9213304599266,-3707.732636097395,-127.12210344714902,-286.7023228541764,0.8706536618190306
SFB,1,3,AD,H,1628.0,-1493.0,2.268,150.2320855711926,0.0,1628.0,3121.0,14.652,106.23012645918796,15.325219448227363,717.8130511463845,6.4603174603174605,717.8130511147349,2297.3564334815965,-4365.731908431556,114.89004853807295,-269.2448152743939,-27.17024340202212
SFB,1,3,AD,H,788.0,-1954.0,-17.17,154.83118060964966,0.0,1954.0,2742.0,17.586,109.48217774820236,17.847653747754244,-113.80314502038438,-1.0242283051834593,-113.80314502104716,1117.8125516877883,-4635.852309746846,-830.8555553744828,166.97727548211708,21.77192001964449
SFB,1,3,AD,H,1151.0,-961.0,-1.868,128.6985205602177,0.0,1151.0,2112.0,10.359,91.00359661680623,12.647851763997611,-616.1670235546038,-5.545503211991434,-616.1670235875893,398.27471389947164,-5668.394676375792,152.94707736533462,-169.96069259885195,8.639559403486345
SFB,1,3,AD,H,1432.0,-1420.0,-2.652,118.98316217752632,0.0,1432.0,2852.0,12.888,84.13380082274759,17.020507643734366,-539.9698340874811,-4.85972850678733,-539.969834107842,514.897044748007,-4731.896973027058,32.34886291832335,-309.2587667075917,-49.59375165978322
SFB,1,3,AD,H,3222.0,-3713.0,-9.54,271.66689567263955,0.0,3713.0,6935.0,33.416999999999994,192.09750415402175,19.328725879868568,-389.203354297694,-3.502830188679245,-389.2033543017736,780.3593423299639,763.5910464191729,-331.69633372273967,-410.13827257816405,-105.2506456969366
SFB,1,2,AD,H,1506.0,-1644.0,-4.996,235.35796295313847,1.0,1644.0,3150.0,14.796,166.42321161041642,9.878429721981774,-329.06325060048033,-2.961569255404323,-329.0632506070669,817.1261263979254,-4308.532226277745,-75.39709727860658,-286.19115816650424,76.84345905591039
SFB,1,2,AD,H,1867.0,-1617.0,-2.388,266.6183266773694,-1.0,1867.0,3484.0,16.802999999999997,188.5276267821781,9.903057879984363,-781.8257956448912,-7.0364321608040195,-781.8257956776309,181.53187447547657,-3835.384875538837,196.5532011062445,-244.46923960613597,93.1608923183252
SFB,1,2,AD,H,2758.0,-2014.0,2.904,324.1601307451758,-0.5,2758.0,4772.0,24.822,229.21582664023165,12.032327961056769,949.724517906336,8.547520661157025,949.724517873632,2647.8316734495234,-2049.589584170084,531.1044122288648,-94.56706519846072,86.85862381931247
SFB,1,2,AD,H,2679.0,-1888.0,5.716,286.0823405159959,0.0,2679.0,4567.0,24.110999999999997,202.29076295657967,13.24331353960551,468.6843946815955,4.218159552134359,468.684394673396,1965.077543298014,-2305.506087771826,562.9108782693671,-54.85728480318653,53.036559450759256
SFB,1,2,AD,H,6099.0,-4295.0,-2.298,463.62018133498265,0.0,6099.0,10394.0,54.891,327.82897411690305,18.60421281074781,-2654.046997389034,-23.886422976501304,-2654.0469975045276,-2374.735220120855,5653.643955803025,1259.3687134885158,25.255909795010467,-83.8667316274272
SFB,1,2,AD,H,987.0,-1931.0,-0.806,191.2892875910572,1.0,1931.0,2918.0,17.378999999999998,135.26195242398023,14.27600271469731,-2395.7816377171216,-21.56203473945409,-2395.781638014365,-2107.386955213692,-4417.941345847664,-664.6822284008443,61.904141285346526,51.15355580048451
SFB,1,2,AD,H,645.0,-2211.0,-4.346,154.46164275367633,-2.5,2211.0,2856.0,19.898999999999997,109.22087502433848,20.243382956850574,-508.7436723423838,-4.578693051081453,-508.7436723540898,561.3001089686147,-4395.164747691372,-1123.5976506293464,322.42651420891184,21.246739216664523
SFB,1,2,AD,H,1176.0,-892.0,0.796,165.27410396939314,0.0,1176.0,2068.0,10.584,116.86643967128838,10.062769117530657,1477.3869346733668,13.2964824120603,1477.3869344877653,3358.63770890851,-5732.5061601175275,214.72753848453127,-122.54349489610709,56.82987506560133
SFB,1,2,AD,H,1286.0,-1580.0,-1.74,233.70258491594137,1.0,1580.0,2866.0,14.22,165.25268257488707,9.561115592081212,-908.0459770114944,-8.172413793103448,-908.0459770636808,-5.022638990843234,-4642.410863569672,-189.25552793981745,-202.38174895042943,94.93909085277635
SFB,1,2,AD,H,1696.0,-2049.0,5.112,250.5967456169925,0.0,2049.0,3745.0,18.441,177.19865816905562,11.563292979595593,400.82159624413146,3.607394366197183,400.82159623629065,1857.1314170865232,-3486.804574455183,-233.3622950391773,-241.03215661298606,62.745224247984424
FOL,0,2,0,H,5405.0,-674.0,8.662,251.57605764770844,0.0,5405.0,6079.0,48.645,177.89113634687243,30.38375104569974,623.9898406834449,5.6159085661510035,623.9898406762411,2214.1681183943206,535.4895879856067,3235.7063100722276,1784.1891591721615,-63.70070524393247
FOL,0,2,0,H,3357.0,-1238.0,6.75,168.2874351270566,1.0,3357.0,4595.0,30.212999999999997,118.99718656683292,28.21075100052549,497.3333333333333,4.476,497.33333332596544,2009.402130829901,-1988.8609578506275,1462.0313370651052,604.7547686480154,-86.57347304004168
FOL,0,2,0,H,1299.0,-1656.0,3.566,142.5124599692707,0.0,1656.0,2955.0,14.903999999999998,100.77152684784772,16.43321334706331,464.385866517106,4.179472798653953,464.3858665040834,1937.0154170226651,-4535.070877069427,-238.35137897479768,-177.86565137916574,-20.7605588431719
FOL,0,2,0,H,984.0,-213.0,3.432,59.42190928104894,0.0,984.0,1197.0,8.856,42.01763500368155,23.41873834435905,286.7132867132867,2.5804195804195804,286.7132867049326,1665.0647120029203,-6766.382089220484,544.5257573139559,184.8135130278468,-17.07464326395555
FOL,0,2,0,H,2903.0,-994.0,-0.47,154.00342596975187,0.0,2903.0,3897.0,26.127,108.896866829172,26.65825091693387,-6176.595744680852,-55.58936170212766,-6176.5957459950205,-7438.084126613542,-2865.7308382068395,1326.9586699638458,551.1078714257644,-63.09773103576926
FOL,0,2,0,H,2937.0,-3478.0,-2.32,252.85072390079156,0.0,3478.0,6415.0,31.301999999999996,178.79246149817715,19.452721724710187,-1499.1379310344828,-13.492241379310345,-1499.1379310991008,-795.7842240891339,102.04728559798059,-367.5553328070521,-352.08628308395765,-95.6176943855665
FOL,0,2,0,H,3366.0,-1877.0,6.45,188.10686293638395,1.0,3366.0,5243.0,30.293999999999997,133.01163837004552,25.30605623122698,521.8604651162791,4.696744186046511,521.8604651081882,2050.612123551755,-1268.9612705590507,1035.2641998419322,247.32815710491928,-105.10744099606367
